file_date,id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,landMark
2017-07-11 03:59:10 AM,151,Cleveland Pl & Spring St,32,33,40.722103786686034,-73.99724900722504,In Service,1,1,Cleveland Pl & Spring St,,,,,,False,2017-07-11 03:56:50 AM,
2017-07-11 03:59:10 AM,152,Warren St & Church St,19,29,40.71473993,-74.00910627,In Service,1,8,Warren St & Church St,,,,,,False,2017-07-11 03:56:07 AM,
2017-07-11 03:59:10 AM,153,E 40 St & 5 Ave,53,55,40.752062307,-73.9816324043,In Service,1,0,E 40 St & 5 Ave,,,,,,False,2017-07-11 03:56:14 AM,
2017-07-11 03:59:10 AM,157,Henry St & Atlantic Ave,7,23,40.69089272,-73.99612349,In Service,1,15,Henry St & Atlantic Ave,,,,,,False,2017-07-11 03:58:15 AM,
2017-07-11 03:59:10 AM,161,LaGuardia Pl & W 3 St,29,35,40.72917025,-73.99810231,In Service,1,4,LaGuardia Pl & W 3 St,,,,,,False,2017-07-11 03:55:21 AM,
2017-07-11 03:59:10 AM,164,E 47 St & 2 Ave,47,47,40.75323098,-73.97032517,In Service,1,0,E 47 St & 2 Ave,,,,,,False,2017-07-11 03:55:29 AM,
2017-07-11 03:59:10 AM,167,E 39 St & 3 Ave,44,45,40.7489006,-73.97604882,In Service,1,1,E 39 St & 3 Ave,,,,,,False,2017-07-11 03:55:51 AM,
2017-07-11 03:59:10 AM,168,W 18 St & 6 Ave,45,47,40.73971301,-73.99456405,In Service,1,1,W 18 St & 6 Ave,,,,,,False,2017-07-11 03:55:19 AM,
2017-07-11 03:59:10 AM,173,Broadway & W 49 St,50,51,40.76068327096592,-73.9845272898674,In Service,1,1,Broadway & W 49 St,,,,,,False,2017-07-11 03:57:52 AM,
2017-07-11 03:59:10 AM,174,E 25 St & 1 Ave,7,30,40.7381765,-73.97738662,In Service,1,22,E 25 St & 1 Ave,,,,,,False,2017-07-11 03:55:59 AM,
2017-07-11 03:59:10 AM,195,Liberty St & Broadway,42,45,40.70905623,-74.01043382,In Service,1,3,Liberty St & Broadway,,,,,,False,2017-07-11 03:57:57 AM,
2017-07-11 03:59:10 AM,212,W 16 St & The High Line,27,28,40.74334935,-74.00681753,In Service,1,0,W 16 St & The High Line,,,,,,False,2017-07-11 03:59:00 AM,
2017-07-11 03:59:10 AM,216,Columbia Heights & Cranberry St,12,23,40.70037867,-73.99548059,In Service,1,11,Columbia Heights & Cranberry St,,,,,,False,2017-07-11 03:57:52 AM,
2017-07-11 03:59:10 AM,217,Old Fulton St,28,39,40.70277159,-73.99383605,In Service,1,10,Old Fulton St,,,,,,False,2017-07-11 03:58:14 AM,
2017-07-11 03:59:10 AM,223,W 13 St & 7 Ave,30,33,40.73781509,-73.99994661,In Service,1,2,W 13 St & 7 Ave,,,,,,False,2017-07-11 03:57:17 AM,
2017-07-11 03:59:10 AM,224,Spruce St & Nassau St,0,0,40.71146364,-74.00552427,Not In Service,3,0,Spruce St & Nassau St,,,,,,False,1969-12-31 07:00:00 PM,
2017-07-11 03:59:10 AM,228,E 48 St & 3 Ave,53,55,40.7546011026,-73.971878855,In Service,1,0,E 48 St & 3 Ave,,,,,,False,2017-07-11 03:56:00 AM,
2017-07-11 03:59:10 AM,229,Great Jones St,21,23,40.72743423,-73.99379025,In Service,1,0,Great Jones St,,,,,,False,2017-07-11 03:59:05 AM,
2017-07-11 03:59:10 AM,232,Cadman Plaza E & Tillary St,14,23,40.69597683,-73.99014892,In Service,1,9,Cadman Plaza E & Tillary St,,,,,,False,2017-07-11 03:55:46 AM,
2017-07-11 03:59:10 AM,236,St Marks Pl & 2 Ave,1,39,40.7284186,-73.98713956,In Service,1,35,St Marks Pl & 2 Ave,,,,,,False,2017-07-11 03:56:14 AM,
2017-07-11 03:59:10 AM,237,E 11 St & 2 Ave,12,39,40.73047309,-73.98672378,In Service,1,26,E 11 St & 2 Ave,,,,,,False,2017-07-11 03:57:06 AM,
2017-07-11 03:59:10 AM,238,Bank St & Washington St,9,31,40.7361967,-74.00859207,In Service,1,21,Bank St & Washington St,,,,,,False,2017-07-11 03:59:05 AM,
2017-07-11 03:59:10 AM,239,Willoughby St & Fleet St,26,31,40.69196566,-73.9813018,In Service,1,4,Willoughby St & Fleet St,,,,,,False,2017-07-11 03:58:44 AM,
2017-07-11 03:59:10 AM,241,DeKalb Ave & S Portland Ave,4,23,40.68981035,-73.97493121,In Service,1,19,DeKalb Ave & S Portland Ave,,,,,,False,2017-07-11 03:57:38 AM,
2017-07-11 03:59:10 AM,242,Carlton Ave & Flushing Ave,2,23,40.697787,-73.973736,In Service,1,16,Carlton Ave & Flushing Ave,,,,,,False,2017-07-11 03:56:27 AM,
2017-07-11 03:59:10 AM,243,Fulton St & Rockwell Pl,1,31,40.688226,-73.979382,In Service,1,25,Fulton St & Rockwell Pl,,,,,,False,2017-07-11 03:55:32 AM,
2017-07-11 03:59:10 AM,244,Willoughby Ave & Hall St,3,31,40.69196035,-73.96536851,In Service,1,28,Willoughby Ave & Hall St,,,,,,False,2017-07-11 03:56:30 AM,
2017-07-11 03:59:10 AM,245,Myrtle Ave & St Edwards St,8,23,40.69327018,-73.97703874,In Service,1,13,Myrtle Ave & St Edwards St,,,,,,False,2017-07-11 03:56:55 AM,
2017-07-11 03:59:10 AM,247,Perry St & Bleecker St,0,20,40.73535398,-74.00483091,In Service,1,19,Perry St & Bleecker St,,,,,,False,2017-07-11 03:58:21 AM,
2017-07-11 03:59:10 AM,248,Laight St & Hudson St,22,23,40.72185379,-74.00771779,In Service,1,0,Laight St & Hudson St,,,,,,False,2017-07-11 03:56:18 AM,
2017-07-11 03:59:10 AM,249,Harrison St & Hudson St,23,27,40.71870987,-74.0090009,In Service,1,2,Harrison St & Hudson St,,,,,,False,2017-07-11 03:55:39 AM,
2017-07-11 03:59:10 AM,251,Mott St & Prince St,23,27,40.72317958,-73.99480012,In Service,1,4,Mott St & Prince St,,,,,,False,2017-07-11 03:57:38 AM,
2017-07-11 03:59:10 AM,252,MacDougal St & Washington Sq,31,33,40.73226398,-73.99852205,In Service,1,1,MacDougal St & Washington Sq,,,,,,False,2017-07-11 03:55:38 AM,
2017-07-11 03:59:10 AM,253,W 13 St & 5 Ave,55,55,40.73543934,-73.99453948,In Service,1,0,W 13 St & 5 Ave,,,,,,False,2017-07-11 03:58:24 AM,
2017-07-11 03:59:10 AM,254,W 11 St & 6 Ave,31,31,40.73532427,-73.99800419,In Service,1,0,W 11 St & 6 Ave,,,,,,False,2017-07-11 03:55:27 AM,
2017-07-11 03:59:10 AM,257,Lispenard St & Broadway,39,39,40.71939226,-74.00247214,In Service,1,0,Lispenard St & Broadway,,,,,,False,2017-07-11 03:55:47 AM,
2017-07-11 03:59:10 AM,258,DeKalb Ave & Vanderbilt Ave,2,23,40.68940747,-73.96885458,In Service,1,21,DeKalb Ave & Vanderbilt Ave,,,,,,False,2017-07-11 03:56:51 AM,
2017-07-11 03:59:10 AM,259,South St & Whitehall St,37,39,40.70122128,-74.01234218,In Service,1,0,South St & Whitehall St,,,,,,False,2017-07-11 03:55:30 AM,
2017-07-11 03:59:10 AM,260,Broad St & Bridge St,32,35,40.70365182,-74.01167797,In Service,1,0,Broad St & Bridge St,,,,,,False,2017-07-11 03:58:14 AM,
2017-07-11 03:59:10 AM,261,Johnson St & Gold St,17,27,40.69474881,-73.98362464,In Service,1,9,Johnson St & Gold St,,,,,,False,2017-07-11 03:56:23 AM,
2017-07-11 03:59:10 AM,262,Washington Park,1,24,40.6917823,-73.9737299,In Service,1,23,Washington Park,,,,,,False,2017-07-11 03:58:03 AM,
2017-07-11 03:59:10 AM,264,Maiden Ln & Pearl St,17,27,40.70706456,-74.00731853,In Service,1,8,Maiden Ln & Pearl St,,,,,,False,2017-07-11 03:55:28 AM,
2017-07-11 03:59:10 AM,265,Stanton St & Chrystie St,15,35,40.72229346,-73.99147535,In Service,1,20,Stanton St & Chrystie St,,,,,,False,2017-07-11 03:59:04 AM,
2017-07-11 03:59:10 AM,266,Avenue D & E 8 St,0,24,40.72368361,-73.97574813,In Service,1,24,Avenue D & E 8 St,,,,,,False,2017-07-11 03:57:37 AM,
2017-07-11 03:59:10 AM,267,Broadway & W 36 St,56,57,40.75097711,-73.98765428,In Service,1,1,Broadway & W 36 St,,,,,,False,2017-07-11 03:56:10 AM,
2017-07-11 03:59:10 AM,268,Howard St & Centre St,26,27,40.71910537,-73.99973337,In Service,1,0,Howard St & Centre St,,,,,,False,2017-07-11 03:58:33 AM,
2017-07-11 03:59:10 AM,270,Adelphi St & Myrtle Ave,2,23,40.69308257,-73.97178913,In Service,1,21,Adelphi St & Myrtle Ave,,,,,,False,2017-07-11 03:55:48 AM,
2017-07-11 03:59:10 AM,274,Lafayette Ave & Fort Greene Pl,3,31,40.68691865,-73.976682,In Service,1,28,Lafayette Ave & Fort Greene Pl,,,,,,False,2017-07-11 03:57:12 AM,
2017-07-11 03:59:10 AM,275,Washington Ave & Greene Ave,2,19,40.68650065,-73.96563307,In Service,1,17,Washington Ave & Greene Ave,,,,,,False,2017-07-11 03:56:26 AM,
2017-07-11 03:59:10 AM,276,Duane St & Greenwich St,23,25,40.71748752,-74.0104554,In Service,1,0,Duane St & Greenwich St,,,,,,False,2017-07-11 03:56:07 AM,
2017-07-11 03:59:10 AM,278,Concord St & Bridge St,4,19,40.69766564,-73.98476437,In Service,1,15,Concord St & Bridge St,,,,,,False,2017-07-11 03:57:55 AM,
2017-07-11 03:59:10 AM,279,Peck Slip & Front St,25,36,40.707873,-74.00167,In Service,1,6,Peck Slip & Front St,,,,,,False,2017-07-11 03:59:04 AM,
2017-07-11 03:59:10 AM,280,E 10 St & 5 Ave,29,31,40.73331967,-73.99510132,In Service,1,0,E 10 St & 5 Ave,,,,,,False,2017-07-11 03:56:39 AM,
2017-07-11 03:59:10 AM,281,Grand Army Plaza & Central Park S,57,57,40.7643971,-73.97371465,In Service,1,0,Grand Army Plaza & Central Park S,,,,,,False,2017-07-11 03:58:23 AM,
2017-07-11 03:59:10 AM,282,Kent Ave & S 11 St,12,27,40.707644944175705,-73.96841526031494,In Service,1,15,Kent Ave & S 11 St,,,,,,False,2017-07-11 03:57:31 AM,
2017-07-11 03:59:10 AM,284,Greenwich Ave & 8 Ave,43,43,40.7390169121,-74.0026376103,In Service,1,0,Greenwich Ave & 8 Ave,,,,,,False,2017-07-11 03:55:49 AM,
2017-07-11 03:59:10 AM,285,Broadway & E 14 St,48,51,40.73454567,-73.99074142,In Service,1,1,Broadway & E 14 St,,,,,,False,2017-07-11 03:58:04 AM,
2017-07-11 03:59:10 AM,289,Monroe St & Classon Ave,5,19,40.6845683,-73.95881081,In Service,1,14,Monroe St & Classon Ave,,,,,,False,2017-07-11 03:57:39 AM,
2017-07-11 03:59:10 AM,291,Madison St & Montgomery St,0,20,40.713126,-73.984844,In Service,1,20,Madison St & Montgomery St,,,,,,False,2017-07-11 03:56:58 AM,
2017-07-11 03:59:10 AM,293,Lafayette St & E 8 St,52,55,40.73020660529954,-73.99102628231049,In Service,1,1,Lafayette St & E 8 St,,,,,,False,2017-07-11 03:56:59 AM,
2017-07-11 03:59:10 AM,295,Pike St & E Broadway,2,24,40.71406667,-73.99293911,In Service,1,22,Pike St & E Broadway,,,,,,False,2017-07-11 03:58:35 AM,
2017-07-11 03:59:10 AM,296,Division St & Bowery,12,35,40.71413089,-73.9970468,In Service,1,22,Division St & Bowery,,,,,,False,2017-07-11 03:58:56 AM,
2017-07-11 03:59:10 AM,297,E 15 St & 3 Ave,25,27,40.734232,-73.986923,In Service,1,1,E 15 St & 3 Ave,,,,,,False,2017-07-11 03:58:49 AM,
2017-07-11 03:59:10 AM,301,E 2 St & Avenue B,0,37,40.72217444,-73.98368779,In Service,1,36,E 2 St & Avenue B,,,,,,False,2017-07-11 03:57:02 AM,
2017-07-11 03:59:10 AM,302,Avenue D & E 3 St,0,23,40.72082834,-73.97793172,In Service,1,23,Avenue D & E 3 St,,,,,,False,2017-07-11 03:55:29 AM,
2017-07-11 03:59:10 AM,303,Mercer St & Spring St,28,31,40.72362738,-73.99949601,In Service,1,2,Mercer St & Spring St,,,,,,False,2017-07-11 03:59:05 AM,
2017-07-11 03:59:10 AM,304,Broadway & Battery Pl,33,34,40.70463334,-74.01361706,In Service,1,0,Broadway & Battery Pl,,,,,,False,2017-07-11 03:58:30 AM,
2017-07-11 03:59:10 AM,305,E 58 St & 3 Ave,32,33,40.76095756,-73.96724467,In Service,1,0,E 58 St & 3 Ave,,,,,,False,2017-07-11 03:57:48 AM,
2017-07-11 03:59:10 AM,306,Cliff St & Fulton St,17,17,40.70823502,-74.00530063,In Service,1,0,Cliff St & Fulton St,,,,,,False,2017-07-11 03:56:43 AM,
2017-07-11 03:59:10 AM,307,Canal St & Rutgers St,3,3,40.71427487,-73.98990025,Not In Service,3,0,Canal St & Rutgers St,,,,,,False,2017-06-26 08:50:33 AM,
2017-07-11 03:59:10 AM,308,St James Pl & Oliver St,12,27,40.71307916,-73.99851193,In Service,1,15,St James Pl & Oliver St,,,,,,False,2017-07-11 03:55:28 AM,
2017-07-11 03:59:10 AM,309,Murray St & West St,30,41,40.7149787,-74.013012,In Service,1,0,Murray St & West St,,,,,,False,2017-07-11 03:55:39 AM,
2017-07-11 03:59:10 AM,310,State St & Smith St,4,36,40.68926942,-73.98912867,In Service,1,32,State St & Smith St,,,,,,False,2017-07-11 03:56:07 AM,
2017-07-11 03:59:10 AM,311,Norfolk St & Broome St,3,31,40.7172274,-73.98802084,In Service,1,27,Norfolk St & Broome St,,,,,,False,2017-07-11 03:58:49 AM,
2017-07-11 03:59:10 AM,312,Allen St & Stanton St,15,31,40.722055,-73.989111,In Service,1,15,Allen St & Stanton St,,,,,,False,2017-07-11 03:56:24 AM,
2017-07-11 03:59:10 AM,313,Washington Ave & Park Ave,5,23,40.69610226,-73.96751037,In Service,1,18,Washington Ave & Park Ave,,,,,,False,2017-07-11 03:57:11 AM,
2017-07-11 03:59:10 AM,314,Cadman Plaza West & Montague St,32,39,40.69383,-73.990539,In Service,1,5,Cadman Plaza West & Montague St,,,,,,False,2017-07-11 03:58:10 AM,
2017-07-11 03:59:10 AM,315,South St & Gouverneur Ln,25,29,40.70355377,-74.00670227,In Service,1,1,South St & Gouverneur Ln,,,,,,False,2017-07-11 03:56:31 AM,
2017-07-11 03:59:10 AM,316,Fulton St & William St,39,43,40.70955958,-74.00653609,In Service,1,4,Fulton St & William St,,,,,,False,2017-07-11 03:56:59 AM,
2017-07-11 03:59:10 AM,317,E 6 St & Avenue B,1,27,40.72453734,-73.98185424,In Service,1,25,E 6 St & Avenue B,,,,,,False,2017-07-11 03:57:38 AM,
2017-07-11 03:59:10 AM,319,Fulton St & Broadway,28,33,40.711066,-74.009447,In Service,1,3,Fulton St & Broadway,,,,,,False,2017-07-11 03:58:51 AM,
2017-07-11 03:59:10 AM,320,Leonard St & Church St,21,39,40.717571,-74.005549,In Service,1,18,Leonard St & Church St,,,,,,False,2017-07-11 03:58:58 AM,
2017-07-11 03:59:10 AM,321,Cadman Plaza E & Red Cross Pl,12,27,40.69991755,-73.98971773,In Service,1,15,Cadman Plaza E & Red Cross Pl,,,,,,False,2017-07-11 03:56:47 AM,
2017-07-11 03:59:10 AM,322,Clinton St & Tillary St,10,31,40.696192,-73.991218,In Service,1,20,Clinton St & Tillary St,,,,,,False,2017-07-11 03:56:15 AM,
2017-07-11 03:59:10 AM,323,Lawrence St & Willoughby St,32,39,40.69236178,-73.98631746,In Service,1,7,Lawrence St & Willoughby St,,,,,,False,2017-07-11 03:56:18 AM,
2017-07-11 03:59:10 AM,324,DeKalb Ave & Hudson Ave,40,51,40.689888,-73.981013,In Service,1,9,DeKalb Ave & Hudson Ave,,,,,,False,2017-07-11 03:56:58 AM,
2017-07-11 03:59:10 AM,325,E 19 St & 3 Ave,33,35,40.73624527,-73.98473765,In Service,1,1,E 19 St & 3 Ave,,,,,,False,2017-07-11 03:58:36 AM,
2017-07-11 03:59:10 AM,326,E 11 St & 1 Ave,0,27,40.72953837,-73.98426726,In Service,1,24,E 11 St & 1 Ave,,,,,,False,2017-07-11 03:57:03 AM,
2017-07-11 03:59:10 AM,327,Vesey Pl & River Terrace,34,39,40.7153379,-74.01658354,In Service,1,0,Vesey Pl & River Terrace,,,,,,False,2017-07-11 03:58:06 AM,
2017-07-11 03:59:10 AM,328,Watts St & Greenwich St,23,23,40.72405549,-74.00965965,In Service,1,0,Watts St & Greenwich St,,,,,,False,2017-07-11 03:55:17 AM,
2017-07-11 03:59:10 AM,330,Reade St & Broadway,37,39,40.71450451,-74.00562789,In Service,1,2,Reade St & Broadway,,,,,,False,2017-07-11 03:58:30 AM,
2017-07-11 03:59:10 AM,331,Pike St & Monroe St,0,27,40.71173107,-73.99193043,In Service,1,26,Pike St & Monroe St,,,,,,False,2017-07-11 03:58:54 AM,
2017-07-11 03:59:10 AM,332,Cherry St,0,24,40.71219906,-73.97948148,In Service,1,23,Cherry St,,,,,,False,2017-07-11 03:56:48 AM,
2017-07-11 03:59:10 AM,334,W 20 St & 7 Ave,29,31,40.74238787,-73.99726235,In Service,1,1,W 20 St & 7 Ave,,,,,,False,2017-07-11 03:57:35 AM,
2017-07-11 03:59:10 AM,335,Washington Pl & Broadway,26,27,40.72903917,-73.99404649,In Service,1,0,Washington Pl & Broadway,,,,,,False,2017-07-11 03:55:56 AM,
2017-07-11 03:59:10 AM,336,Sullivan St & Washington Sq,30,36,40.73047747,-73.99906065,In Service,1,6,Sullivan St & Washington Sq,,,,,,False,2017-07-11 03:58:45 AM,
2017-07-11 03:59:10 AM,337,Old Slip & Front St,36,37,40.7037992,-74.00838676,In Service,1,1,Old Slip & Front St,,,,,,False,2017-07-11 03:57:53 AM,
2017-07-11 03:59:10 AM,339,Avenue D & E 12 St,0,24,40.72580614,-73.97422494,In Service,1,24,Avenue D & E 12 St,,,,,,False,2017-07-11 03:56:11 AM,
2017-07-11 03:59:10 AM,340,Madison St & Clinton St,25,27,40.71269042,-73.98776323,Not In Service,3,0,Madison St & Clinton St,,,,,,False,2017-06-29 06:09:26 PM,
2017-07-11 03:59:10 AM,341,Stanton St & Mangin St,0,19,40.71782143,-73.97628939,In Service,1,12,Stanton St & Mangin St,,,,,,False,2017-07-11 03:57:58 AM,
2017-07-11 03:59:10 AM,342,Columbia St & Rivington St,0,29,40.71739973,-73.98016555,In Service,1,29,Columbia St & Rivington St,,,,,,False,2017-07-11 03:56:05 AM,
2017-07-11 03:59:10 AM,343,Clinton Ave & Flushing Ave,10,23,40.69794,-73.96986848,In Service,1,12,Clinton Ave & Flushing Ave,,,,,,False,2017-07-11 03:55:58 AM,
2017-07-11 03:59:10 AM,344,Monroe St & Bedford Ave,9,23,40.6851443,-73.95380904,In Service,1,14,Monroe St & Bedford Ave,,,,,,False,2017-07-11 03:56:39 AM,
2017-07-11 03:59:10 AM,345,W 13 St & 6 Ave,35,35,40.73649403,-73.99704374,In Service,1,0,W 13 St & 6 Ave,,,,,,False,2017-07-11 03:56:16 AM,
2017-07-11 03:59:10 AM,346,Bank St & Hudson St,3,27,40.73652889,-74.00618026,In Service,1,24,Bank St & Hudson St,,,,,,False,2017-07-11 03:57:50 AM,
2017-07-11 03:59:10 AM,347,Greenwich St & W Houston St,32,35,40.728846,-74.008591,In Service,1,2,Greenwich St & W Houston St,,,,,,False,2017-07-11 03:57:43 AM,
2017-07-11 03:59:10 AM,348,W Broadway & Spring St,32,34,40.72490985,-74.00154702,In Service,1,2,W Broadway & Spring St,,,,,,False,2017-07-11 03:57:45 AM,
2017-07-11 03:59:10 AM,349,Rivington St & Ridge St,0,23,40.71850211,-73.98329859,In Service,1,21,Rivington St & Ridge St,,,,,,False,2017-07-11 03:55:17 AM,
2017-07-11 03:59:10 AM,350,Clinton St & Grand St,4,28,40.71559509,-73.9870295,In Service,1,23,Clinton St & Grand St,,,,,,False,2017-07-11 03:58:30 AM,
2017-07-11 03:59:10 AM,351,Front St & Maiden Ln,37,39,40.70530954,-74.00612572,In Service,1,1,Front St & Maiden Ln,,,,,,False,2017-07-11 03:58:48 AM,
2017-07-11 03:59:10 AM,353,S Portland Ave & Hanson Pl,17,27,40.68539567,-73.97431458,In Service,1,10,S Portland Ave & Hanson Pl,,,,,,False,2017-07-11 03:57:04 AM,
2017-07-11 03:59:10 AM,354,Emerson Pl & Myrtle Ave,4,23,40.69363137,-73.96223558,In Service,1,19,Emerson Pl & Myrtle Ave,,,,,,False,2017-07-11 03:56:53 AM,
2017-07-11 03:59:10 AM,355,Bayard St & Baxter St,34,43,40.71602118,-73.99974372,In Service,1,8,Bayard St & Baxter St,,,,,,False,2017-07-11 03:55:36 AM,
2017-07-11 03:59:10 AM,356,Bialystoker Pl & Delancey St,2,23,40.71622644,-73.98261206,In Service,1,21,Bialystoker Pl & Delancey St,,,,,,False,2017-07-11 03:58:23 AM,
2017-07-11 03:59:10 AM,357,E 11 St & Broadway,23,27,40.73261787,-73.99158043,In Service,1,2,E 11 St & Broadway,,,,,,False,2017-07-11 03:55:47 AM,
2017-07-11 03:59:10 AM,358,Christopher St & Greenwich St,5,36,40.73291553,-74.00711384,In Service,1,28,Christopher St & Greenwich St,,,,,,False,2017-07-11 03:55:39 AM,
2017-07-11 03:59:10 AM,359,E 47 St & Park Ave,53,53,40.75510267,-73.97498696,In Service,1,0,E 47 St & Park Ave,,,,,,False,2017-07-11 03:55:33 AM,
2017-07-11 03:59:10 AM,360,William St & Pine St,39,39,40.70717936,-74.00887308,In Service,1,0,William St & Pine St,,,,,,False,2017-07-11 03:57:43 AM,
2017-07-11 03:59:10 AM,361,Allen St & Hester St,1,43,40.71605866,-73.99190759,In Service,1,40,Allen St & Hester St,,,,,,False,2017-07-11 03:57:50 AM,
2017-07-11 03:59:10 AM,363,West Thames St,8,49,40.70834698,-74.01713445,In Service,1,39,West Thames St,,,,,,False,2017-07-11 03:57:59 AM,
2017-07-11 03:59:10 AM,364,Lafayette Ave & Classon Ave,5,27,40.68900443,-73.96023854,In Service,1,22,Lafayette Ave & Classon Ave,,,,,,False,2017-07-11 03:55:50 AM,
2017-07-11 03:59:10 AM,365,Fulton St & Grand Ave,1,31,40.68223166,-73.9614583,In Service,1,29,Fulton St & Grand Ave,,,,,,False,2017-07-11 03:57:51 AM,
2017-07-11 03:59:10 AM,366,Clinton Ave & Myrtle Ave,2,33,40.693261,-73.968896,In Service,1,29,Clinton Ave & Myrtle Ave,,,,,,False,2017-07-11 03:58:53 AM,
2017-07-11 03:59:10 AM,368,Carmine St & 6 Ave,20,39,40.73038599,-74.00214988,In Service,1,15,Carmine St & 6 Ave,,,,,,False,2017-07-11 03:58:36 AM,
2017-07-11 03:59:10 AM,369,Washington Pl & 6 Ave,33,35,40.73224119,-74.00026394,In Service,1,1,Washington Pl & 6 Ave,,,,,,False,2017-07-11 03:58:50 AM,
2017-07-11 03:59:10 AM,372,Franklin Ave & Myrtle Ave,24,27,40.694528,-73.958089,In Service,1,2,Franklin Ave & Myrtle Ave,,,,,,False,2017-07-11 03:57:51 AM,
2017-07-11 03:59:10 AM,373,Willoughby Ave & Walworth St,3,19,40.69331716,-73.95381995,In Service,1,16,Willoughby Ave & Walworth St,,,,,,False,2017-07-11 03:56:48 AM,
2017-07-11 03:59:10 AM,376,John St & William St,37,43,40.70862144,-74.00722156,In Service,1,5,John St & William St,,,,,,False,2017-07-11 03:58:28 AM,
2017-07-11 03:59:10 AM,377,6 Ave & Canal St,42,45,40.72243797,-74.00566443,In Service,1,0,6 Ave & Canal St,,,,,,False,2017-07-11 03:58:50 AM,
2017-07-11 03:59:10 AM,379,W 31 St & 7 Ave,36,42,40.749156,-73.9916,In Service,1,2,W 31 St & 7 Ave,,,,,,False,2017-07-11 03:58:29 AM,
2017-07-11 03:59:10 AM,380,W 4 St & 7 Ave S,17,39,40.73401143,-74.00293877,In Service,1,16,W 4 St & 7 Ave S,,,,,,False,2017-07-11 03:58:41 AM,
2017-07-11 03:59:10 AM,382,University Pl & E 14 St,32,36,40.73492695,-73.99200509,In Service,1,0,University Pl & E 14 St,,,,,,False,2017-07-11 03:58:10 AM,
2017-07-11 03:59:10 AM,383,Greenwich Ave & Charles St,29,39,40.735238,-74.000271,In Service,1,10,Greenwich Ave & Charles St,,,,,,False,2017-07-11 03:56:16 AM,
2017-07-11 03:59:10 AM,384,Fulton St & Washington Ave,5,31,40.683048,-73.964915,In Service,1,26,Fulton St & Washington Ave,,,,,,False,2017-07-11 03:57:12 AM,
2017-07-11 03:59:10 AM,385,E 55 St & 2 Ave,27,29,40.75797322,-73.96603308,In Service,1,0,E 55 St & 2 Ave,,,,,,False,2017-07-11 03:56:59 AM,
2017-07-11 03:59:10 AM,386,Centre St & Worth St,42,43,40.71494807,-74.00234482,In Service,1,0,Centre St & Worth St,,,,,,False,2017-07-11 03:56:12 AM,
2017-07-11 03:59:10 AM,387,Centre St & Chambers St,33,39,40.71273266,-74.0046073,In Service,1,5,Centre St & Chambers St,,,,,,False,2017-07-11 03:57:21 AM,
2017-07-11 03:59:10 AM,388,W 26 St & 10 Ave,35,35,40.749717753,-74.002950346,In Service,1,0,W 26 St & 10 Ave,,,,,,False,2017-07-11 03:58:03 AM,
2017-07-11 03:59:10 AM,389,Broadway & Berry St,9,27,40.71044554,-73.96525063,In Service,1,18,Broadway & Berry St,,,,,,False,2017-07-11 03:57:20 AM,
2017-07-11 03:59:10 AM,390,Duffield St & Willoughby St,26,31,40.69221589,-73.9842844,In Service,1,4,Duffield St & Willoughby St,,,,,,False,2017-07-11 03:57:21 AM,
2017-07-11 03:59:10 AM,391,Clark St & Henry St,27,31,40.69760127,-73.99344559,In Service,1,1,Clark St & Henry St,,,,,,False,2017-07-11 03:56:05 AM,
2017-07-11 03:59:10 AM,392,Jay St & Tech Pl,29,35,40.695065,-73.987167,In Service,1,5,Jay St & Tech Pl,,,,,,False,2017-07-11 03:58:24 AM,
2017-07-11 03:59:10 AM,393,E 5 St & Avenue C,0,31,40.72299208,-73.97995466,In Service,1,31,E 5 St & Avenue C,,,,,,False,2017-07-11 03:59:01 AM,
2017-07-11 03:59:10 AM,394,E 9 St & Avenue C,0,32,40.72521311,-73.97768752,In Service,1,31,E 9 St & Avenue C,,,,,,False,2017-07-11 03:58:44 AM,
2017-07-11 03:59:10 AM,395,Bond St & Schermerhorn St,19,30,40.68807003,-73.98410637,In Service,1,10,Bond St & Schermerhorn St,,,,,,False,2017-07-11 03:58:53 AM,
2017-07-11 03:59:10 AM,396,Lefferts Pl & Franklin Ave,1,25,40.680342423,-73.9557689392,In Service,1,21,Lefferts Pl & Franklin Ave,,,,,,False,2017-07-11 03:56:41 AM,
2017-07-11 03:59:10 AM,397,Fulton St & Clermont Ave,2,27,40.68415748,-73.96922273,In Service,1,25,Fulton St & Clermont Ave,,,,,,False,2017-07-11 03:58:38 AM,
2017-07-11 03:59:10 AM,398,Atlantic Ave & Furman St,6,31,40.69165183,-73.9999786,In Service,1,25,Atlantic Ave & Furman St,,,,,,False,2017-07-11 03:57:35 AM,
2017-07-11 03:59:10 AM,399,Lafayette Ave & St James Pl,8,27,40.68851534,-73.9647628,In Service,1,19,Lafayette Ave & St James Pl,,,,,,False,2017-07-11 03:56:14 AM,
2017-07-11 03:59:10 AM,400,Pitt St & Stanton St,0,15,40.71926081,-73.98178024,In Service,1,12,Pitt St & Stanton St,,,,,,False,2017-07-11 03:57:44 AM,
2017-07-11 03:59:10 AM,401,Allen St & Rivington St,6,42,40.72019576,-73.98997825,In Service,1,36,Allen St & Rivington St,,,,,,False,2017-07-11 03:57:34 AM,
